date,humidity,temperature_f,station_pressure,wind_speed_mph,precipitation_in
2014-03-07T07:51:00Z,66,30,30.32,9,0
2014-03-08T05:51:00Z,78,33,29.84,7,0
2014-03-08T07:51:00Z,70,41,29.86,7,0
2014-03-08T12:51:00Z,40,53,29.79,14,0
2014-03-09T07:51:00Z,42,37,29.99,15,0
2014-03-09T15:51:00Z,23,45,29.939999999999998,14,0
2014-03-11T03:51:00Z,68,42,29.57,10,0
2014-03-11T17:51:00Z,57,50,29.650000000000002,10,0
2014-03-13T01:51:00Z,58,27,29.24,31,0
2014-03-13T10:51:00Z,37,25,29.62,23,0
2014-03-14T14:51:00Z,51,42,30.09,22,0
2014-03-15T18:51:00Z,28,53,29.89,15,0
2014-03-17T20:51:00Z,29,33,30.110000000000003,3,0
2014-03-17T21:51:00Z,29,32,30.130000000000003,3,0
2014-03-18T13:51:00Z,33,41,30.259999999999998,10,0
2014-03-18T15:51:00Z,45,40,30.25,13,0
2014-03-19T17:51:00Z,79,41,29.979999999999997,23,0
2014-03-20T10:51:00Z,48,53,29.75,23,0
2014-03-20T23:51:00Z,43,42,29.9,15,0
2014-03-21T04:51:00Z,45,39,29.939999999999998,17,0
2014-03-21T07:51:00Z,40,42,29.97,16,0
2014-03-21T23:51:00Z,56,34,30.03,7,0
2014-03-22T09:51:00Z,66,49,29.779999999999998,15,0
2014-03-23T02:51:00Z,51,40,30,13,0
2014-03-24T14:51:00Z,23,35,30.110000000000003,13,0
2014-03-24T20:51:00Z,30,30,30.17,9,0
2014-03-25T04:51:00Z,48,26,30.14,6,0
2014-03-25T13:51:00Z,36,37,30.02,10,0
2014-03-25T14:51:00Z,37,38,29.99,14,0
2014-03-26T15:51:00Z,20,36,29.91,30,0
2014-03-27T16:51:00Z,55,38,30.32,20,0
2014-03-28T11:51:00Z,83,46,30.06,16,0
2014-03-28T19:51:00Z,77,48,30.02,14,0
2014-03-29T04:51:00Z,83,46,30.12,0,0
2014-03-29T19:51:00Z,93,48,29.85,10,0.23
2014-03-29T21:51:00Z,90,47,29.74,17,0.42000000000000004
2014-03-30T05:42:00Z,94,50,29.51,10,0.01
2014-03-30T19:51:00Z,89,42,29.58,22,0
2014-03-31T06:12:00Z,81,36,29.8,21,0.04
2014-03-31T21:51:00Z,55,42,30.04,22,0
2014-04-01T14:51:00Z,44,55,30.01,10,0
2014-04-01T23:51:00Z,73,42,30.07,10,0
2014-04-02T07:51:00Z,79,44,30.12,5,0
2014-04-02T08:51:00Z,80,45,30.150000000000002,3,0
2014-04-03T18:51:00Z,69,47,30.02,6,0
2014-04-04T10:51:00Z,74,43,30.05,16,0
2014-04-05T22:51:00Z,43,42,30.06,18,0
2014-04-06T20:51:00Z,68,42,30.21,10,0
2014-04-07T12:51:00Z,56,51,30.110000000000003,14,0
2014-04-09T07:51:00Z,50,52,29.71,9,0
2014-04-09T10:51:00Z,35,59,29.71,16,0
2014-04-09T18:51:00Z,25,53,29.85,23,0
2014-04-10T03:51:00Z,55,39,30.1,5,0
2014-04-10T16:51:00Z,59,51,30.08,24,0
2014-04-10T17:51:00Z,66,50,30.07,25,0
2014-04-11T01:51:00Z,77,49,29.979999999999997,11,0
2014-04-13T05:51:00Z,89,48,30.18,3,0
2014-04-14T21:51:00Z,90,54,29.87,24,0
2014-04-16T00:51:00Z,82,35,29.939999999999998,18,0.07
2014-04-17T06:51:00Z,44,38,30.69,18,0
2014-04-18T03:51:00Z,67,37,30.5,10,0
2014-04-19T11:51:00Z,21,65,30.23,11,0
2014-04-19T18:51:00Z,48,53,30.259999999999998,3,0
2014-04-19T22:51:00Z,31,54,30.330000000000002,14,0
2014-04-21T21:51:00Z,80,48,29.9,5,0
2014-04-23T07:51:00Z,49,52,29.57,21,0
2014-04-23T18:51:00Z,48,50,29.72,26,0
2014-04-24T20:51:00Z,14,56,29.97,22,0
2014-04-26T17:27:00Z,88,50,29.779999999999998,11,0
2014-04-27T19:51:00Z,40,56,30.06,10,0
2014-04-28T02:51:00Z,63,47,30.06,6,0
2014-04-29T07:51:00Z,66,48,30.32,16,0
2014-04-29T22:51:00Z,76,44,30.39,18,0
2014-04-30T10:51:00Z,86,46,30.29,18,0.18
2014-05-01T21:51:00Z,80,62,29.7,10,0
2014-05-01T22:51:00Z,75,64,29.69,6,0.01
2014-05-02T00:51:00Z,65,62,29.71,13,0
2014-05-02T07:51:00Z,51,59,29.77,5,0
2014-05-02T10:51:00Z,60,61,29.759999999999998,14,0
2014-05-02T22:51:00Z,46,58,29.84,9,0
2014-05-03T14:51:00Z,50,61,29.77,16,0
2014-05-03T16:51:00Z,54,59,29.75,18,0
2014-05-03T19:51:00Z,74,55,29.77,3,0
2014-05-04T18:51:00Z,30,61,29.68,14,0
2014-05-04T23:51:00Z,35,55,29.77,24,0
2014-05-05T10:51:00Z,32,64,29.87,20,0
2014-05-07T23:51:00Z,67,55,30.19,5,0
2014-05-08T05:51:00Z,93,52,30.19,5,0.04
2014-05-09T01:51:00Z,93,56,30.14,9,0
2014-05-09T03:51:00Z,93,57,30.130000000000003,3,0
2014-05-09T11:51:00Z,87,61,30.14,10,0
2014-05-09T23:51:00Z,97,58,29.97,7,0
2014-05-10T14:20:00Z,73,70,29.9,23,0.13
2014-05-10T20:51:00Z,73,66,29.88,10,0
2014-05-11T02:51:00Z,87,64,29.9,9,0
2014-05-13T11:51:00Z,41,69,30.2,14,0
2014-05-13T12:51:00Z,36,69,30.2,20,0
2014-05-15T14:51:00Z,76,71,30.12,23,0
2014-05-15T16:51:00Z,87,65,30.130000000000003,17,0
2014-05-15T17:51:00Z,90,64,30.12,14,0
2014-05-16T04:51:00Z,90,63,29.97,20,0
2014-05-16T21:51:00Z,93,63,29.810000000000002,26,0.59
2014-05-17T06:51:00Z,67,58,29.97,10,0
2014-05-17T20:51:00Z,47,63,30.08,9,0
2014-05-18T01:51:00Z,55,56,30.110000000000003,7,0
2014-05-18T04:51:00Z,64,52,30.150000000000002,7,0
2014-05-18T09:51:00Z,37,63,30.17,7,0
2014-05-18T15:51:00Z,29,66,30.1,15,0
2014-05-19T19:51:00Z,32,66,30.08,11,0
2014-05-20T01:51:00Z,49,59,30.09,10,0
2014-05-21T04:51:00Z,47,67,29.959999999999997,9,0
2014-05-22T17:51:00Z,87,58,29.87,10,0.02
2014-05-23T14:51:00Z,70,68,29.85,10,0
2014-05-23T17:51:00Z,78,64,29.86,7,0
2014-05-24T00:51:00Z,93,58,29.9,6,0.01
2014-05-26T20:51:00Z,52,74,29.9,10,0
2014-05-26T23:51:00Z,55,73,29.88,13,0
2014-05-27T16:51:00Z,58,77,29.759999999999998,10,0
2014-05-27T19:51:00Z,62,78,29.77,14,0
2014-05-28T12:51:00Z,72,59,29.979999999999997,11,0
2014-05-29T17:51:00Z,67,56,30.150000000000002,9,0
2014-05-30T14:51:00Z,63,67,30.02,9,0
2014-05-31T06:51:00Z,58,63,30.110000000000003,17,0
2014-06-01T00:51:00Z,72,54,30.3,7,0
2014-06-03T23:51:00Z,87,65,29.810000000000002,3,0
2014-06-04T22:51:00Z,81,68,29.75,8,0
2014-06-05T06:27:00Z,88,64,29.650000000000002,11,0.02
2014-06-05T06:51:00Z,93,64,29.630000000000003,14,0.11
2014-06-07T07:51:00Z,51,71,29.979999999999997,10,0
2014-06-08T09:51:00Z,54,77,29.95,6,0
2014-06-08T20:51:00Z,76,69,29.91,13,0
2014-06-09T12:51:00Z,91,67,29.93,8,0
2014-06-11T10:51:00Z,61,69,30.1,10,0
2014-06-12T21:51:00Z,93,68,29.93,11,0
2014-06-13T02:51:00Z,97,67,29.85,13,0
2014-06-13T03:51:00Z,93,67,29.84,10,0
2014-06-13T08:39:00Z,94,68,29.82,6,0.06
2014-06-14T01:51:00Z,96,68,29.759999999999998,0,0
2014-06-14T02:51:00Z,96,68,29.779999999999998,3,0
2014-06-14T20:51:00Z,52,64,30,13,0
2014-06-15T19:51:00Z,42,77,30.04,9,0
2014-06-15T20:51:00Z,43,76,30.05,9,0
2014-06-16T12:51:00Z,37,75,30.12,11,0
2014-06-17T05:51:00Z,87,69,30.04,0,0
2014-06-17T06:51:00Z,81,71,30.05,8,0
2014-06-18T01:51:00Z,79,75,29.830000000000002,7,0
2014-06-20T00:51:00Z,76,71,29.97,10,0
2014-06-20T02:51:00Z,45,68,29.979999999999997,17,0
2014-06-20T22:51:00Z,49,69,29.919999999999998,5,0
2014-06-24T15:51:00Z,64,76,30.05,24,0
2014-06-25T03:51:00Z,90,69,30,6,0
2014-06-26T21:51:00Z,56,79,29.919999999999998,15,0
2014-06-27T22:51:00Z,73,67,30.22,3,0
2014-06-29T16:51:00Z,52,75,30.14,15,0
2014-06-30T04:51:00Z,90,68,30.08,6,0
2014-06-30T11:51:00Z,64,80,30.05,13,0
2014-07-03T05:51:00Z,91,74,29.939999999999998,3,0
2014-07-04T10:51:00Z,71,73,29.919999999999998,18,0.01
2014-07-04T15:47:00Z,83,66,29.87,31,0
2014-07-05T03:51:00Z,54,65,30.05,14,0
2014-07-06T01:51:00Z,66,69,30.07,8,0
2014-07-07T09:51:00Z,62,80,29.84,11,0
2014-07-07T16:51:00Z,61,81,29.74,17,0
2014-07-09T04:51:00Z,84,71,29.830000000000002,14,0
2014-07-09T12:51:00Z,53,83,29.9,11,0
2014-07-10T00:12:00Z,83,72,29.95,5,0
2014-07-10T17:51:00Z,64,75,30.08,8,0
2014-07-10T19:51:00Z,64,74,30.1,0,0
2014-07-10T23:51:00Z,71,72,30.12,0,0
2014-07-11T01:51:00Z,73,72,30.110000000000003,3,0
2014-07-11T03:51:00Z,71,72,30.12,3,0
2014-07-13T23:17:00Z,83,73,29.939999999999998,10,0
2014-07-14T01:51:00Z,87,73,29.88,8,0
2014-07-14T02:51:00Z,90,71,29.89,6,0
2014-07-14T19:24:00Z,89,73,29.85,5,0.05
2014-07-14T22:51:00Z,94,73,29.830000000000002,5,0.24000000000000002
2014-07-15T13:51:00Z,87,73,29.779999999999998,13,0.58
2014-07-15T19:46:00Z,94,72,29.779999999999998,6,0.2
2014-07-16T15:51:00Z,44,81,29.779999999999998,10,0
2014-07-17T20:51:00Z,45,76,30.06,9,0
2014-07-19T03:51:00Z,55,72,30.21,3,0
2014-07-19T07:51:00Z,56,74,30.23,6,0
2014-07-19T21:51:00Z,63,68,30.17,6,0
2014-07-21T08:51:00Z,58,77,30.18,7,0
2014-07-21T16:51:00Z,60,78,30.150000000000002,10,0
2014-07-21T21:51:00Z,76,72,30.17,8,0
2014-07-22T08:51:00Z,62,79,30.150000000000002,7,0
2014-07-22T15:51:00Z,64,80,30.07,21,0
2014-07-22T19:51:00Z,72,76,30.06,21,0
2014-07-23T12:51:00Z,70,83,29.88,15,0
2014-07-23T16:51:00Z,71,80,29.779999999999998,25,0
2014-07-23T18:51:00Z,76,78,29.79,22,0
2014-07-24T07:51:00Z,69,75,29.84,9,0
2014-07-24T15:51:00Z,40,82,29.830000000000002,6,0
2014-07-26T22:51:00Z,84,73,29.9,7,0
2014-07-27T00:51:00Z,87,71,29.87,3,0
2014-07-27T02:51:00Z,90,71,29.84,7,0
2014-07-27T04:51:00Z,87,72,29.82,10,0
2014-07-27T09:35:00Z,83,75,29.77,17,0
2014-07-27T21:51:00Z,77,79,29.67,7,0
2014-07-29T13:51:00Z,37,78,29.86,14,0
2014-07-30T06:51:00Z,59,69,30.02,5,0
2014-07-30T09:51:00Z,40,76,30.02,0,0
2014-07-30T15:51:00Z,43,77,30,14,0
2014-07-31T02:51:00Z,73,69,30.05,7,0
2014-08-01T03:51:00Z,91,72,30.16,10,0
2014-08-01T09:51:00Z,67,79,30.19,7,0
2014-08-01T10:51:00Z,64,80,30.19,8,0
2014-08-02T02:51:00Z,84,72,30.150000000000002,3,0.01
2014-08-02T22:51:00Z,84,66,30.12,0,0
2014-08-03T02:51:00Z,84,67,30.1,0,0
2014-08-05T05:51:00Z,84,72,30.02,6,0
2014-08-06T12:51:00Z,41,83,29.85,9,0
2014-08-07T21:51:00Z,46,72,29.99,7,0
2014-08-08T13:51:00Z,28,83,30.03,5,0
2014-08-08T19:51:00Z,71,74,30.04,7,0
2014-08-10T14:51:00Z,39,85,30.09,11,0
2014-08-10T19:51:00Z,71,75,30.09,7,0
2014-08-12T06:51:00Z,71,75,30.04,14,0
2014-08-12T16:51:00Z,88,75,29.939999999999998,17,0.01
2014-08-13T08:51:00Z,88,76,29.66,10,0
2014-08-13T14:51:00Z,57,83,29.64,8,0
2014-08-13T20:51:00Z,62,76,29.73,14,0
2014-08-13T22:51:00Z,57,74,29.75,14,0
2014-08-14T20:51:00Z,55,73,29.84,15,0
2014-08-16T01:51:00Z,65,66,29.97,9,0
2014-08-16T07:51:00Z,53,71,29.99,6,0
2014-08-16T14:51:00Z,52,76,29.959999999999997,10,0
2014-08-16T21:51:00Z,71,73,29.91,9,0
2014-08-18T18:51:00Z,71,73,29.830000000000002,8,0
2014-08-19T08:51:00Z,64,74,29.9,6,0
2014-08-19T17:51:00Z,71,75,29.88,9,0
2014-08-20T10:51:00Z,54,78,30.01,7,0
2014-08-21T07:51:00Z,64,75,30.06,3,0
2014-08-21T13:51:00Z,54,78,30.04,11,0
2014-08-22T07:51:00Z,73,72,30.02,9,0
2014-08-22T23:51:00Z,68,68,30.04,10,0
2014-08-24T00:51:00Z,84,65,30.110000000000003,3,0
2014-08-27T01:51:00Z,63,71,30.03,7,0
2014-08-27T04:51:00Z,81,68,30.02,6,0
2014-08-27T22:51:00Z,82,75,29.85,0,0
2014-08-30T01:51:00Z,68,67,30.24,5,0
2014-08-30T02:51:00Z,65,68,30.24,3,0
2014-08-30T04:51:00Z,66,67,30.25,5,0
2014-09-01T19:51:00Z,85,78,29.93,13,0
2014-09-03T01:51:00Z,60,78,29.830000000000002,14,0
2014-09-03T14:51:00Z,40,84,30.01,13,0
2014-09-04T07:51:00Z,52,78,30.18,6,0
2014-09-04T12:51:00Z,49,83,30.17,11,0
2014-09-05T01:51:00Z,87,72,30.150000000000002,7,0
2014-09-05T05:51:00Z,87,73,30.16,5,0
2014-09-05T06:51:00Z,82,75,30.16,7,0
2014-09-05T11:51:00Z,70,83,30.14,13,0
2014-09-06T23:29:00Z,83,70,29.919999999999998,16,0
2014-09-08T02:51:00Z,70,66,30.2,8,0
2014-09-09T20:51:00Z,66,69,30.150000000000002,10,0
2014-09-10T07:51:00Z,70,68,30.110000000000003,7,0
2014-09-10T17:51:00Z,71,71,30.04,10,0
2014-09-11T07:51:00Z,74,74,29.919999999999998,17,0
2014-09-12T04:51:00Z,65,64,30.02,11,0
2014-09-13T08:51:00Z,68,67,30.16,15,0
2014-09-14T19:51:00Z,60,64,30.19,6,0
2014-09-14T22:51:00Z,70,62,30.18,9,0
2014-09-15T03:51:00Z,75,56,30.19,5,0
2014-09-16T12:51:00Z,87,63,29.97,3,0
2014-09-16T17:51:00Z,78,65,29.97,0,0
2014-09-17T23:51:00Z,75,61,29.959999999999997,6,0
2014-09-19T13:51:00Z,49,66,30.330000000000002,11,0
2014-09-20T08:51:00Z,59,71,30.279999999999998,11,0
2014-09-20T12:51:00Z,55,75,30.21,17,0
2014-09-21T00:51:00Z,93,68,30,0,0.19
2014-09-22T03:51:00Z,71,67,29.69,13,0
2014-09-24T05:51:00Z,84,58,30.47,5,0
2014-09-26T01:51:00Z,80,60,30.18,8,0
2014-09-26T06:51:00Z,67,62,30.19,11,0
2014-09-26T17:51:00Z,55,69,30.14,6,0
2014-09-28T01:51:00Z,87,64,30.16,5,0
2014-09-28T14:51:00Z,56,77,30.05,9,0
2014-09-30T10:51:00Z,78,68,29.939999999999998,8,0
2014-09-30T15:51:00Z,79,67,29.919999999999998,6,0
2014-09-30T17:51:00Z,78,66,29.93,8,0
2014-10-01T03:51:00Z,86,62,29.97,10,0
2014-10-02T06:51:00Z,75,62,30.110000000000003,14,0
2014-10-02T12:51:00Z,65,66,30.1,13,0
2014-10-02T21:51:00Z,75,63,30.130000000000003,5,0
2014-10-04T00:51:00Z,73,64,29.8,11,0
2014-10-04T09:07:00Z,88,66,29.58,18,0.04
2014-10-04T11:51:00Z,90,68,29.51,25,0.08
2014-10-04T21:51:00Z,46,58,29.68,15,0
2014-10-06T15:51:00Z,53,67,30.03,20,0
2014-10-06T16:51:00Z,56,66,30.04,20,0
2014-10-07T12:51:00Z,61,72,30.02,16,0
2014-10-09T07:51:00Z,44,61,30.05,14,0
2014-10-11T00:51:00Z,58,59,30.07,6,0
2014-10-11T09:51:00Z,90,54,30.03,11,0.06
2014-10-13T19:03:00Z,88,63,30.27,8,0.01
2014-10-14T15:51:00Z,73,72,30.14,15,0
2014-10-16T08:51:00Z,90,69,29.72,20,0
2014-10-17T06:51:00Z,78,61,29.7,11,0
2014-10-17T11:51:00Z,57,69,29.72,17,0
2014-10-18T02:51:00Z,78,62,29.6,10,0
2014-10-18T09:51:00Z,75,64,29.59,10,0
2014-10-18T19:51:00Z,46,62,29.68,15,0
2014-10-19T14:51:00Z,30,54,29.91,23,0
2014-10-20T01:51:00Z,55,42,30.07,7,0
2014-10-22T00:51:00Z,84,58,29.87,8,0
2014-10-22T02:51:00Z,87,56,29.86,14,0.31
2014-10-24T07:51:00Z,69,53,29.8,15,0
2014-10-24T19:51:00Z,75,54,29.810000000000002,5,0
2014-10-24T21:51:00Z,72,55,29.82,0,0
2014-10-25T02:51:00Z,55,52,29.84,8,0
2014-10-25T04:51:00Z,59,51,29.86,8,0
2014-10-25T14:51:00Z,40,68,29.67,15,0
2014-10-25T22:51:00Z,62,60,29.56,15,0
2014-10-26T01:51:00Z,67,59,29.55,7,0
2014-10-26T06:51:00Z,51,55,29.610000000000003,11,0
2014-10-26T08:51:00Z,38,59,29.62,17,0
2014-10-26T14:51:00Z,34,63,29.650000000000002,22,0
2014-10-27T00:51:00Z,47,56,29.830000000000002,11,0
2014-10-27T05:51:00Z,56,51,29.93,13,0
2014-10-28T13:51:00Z,49,69,29.97,6,0
2014-10-29T03:51:00Z,90,60,29.87,7,0
2014-10-29T22:51:00Z,75,54,29.939999999999998,8,0
2014-10-30T12:51:00Z,42,58,29.959999999999997,14,0
2014-10-30T18:51:00Z,49,52,30,14,0
2014-10-31T23:51:00Z,86,49,29.830000000000002,18,0
2014-11-01T11:51:00Z,83,45,29.77,16,0.16
2014-11-01T13:51:00Z,77,46,29.75,17,0.04
2014-11-03T09:51:00Z,41,50,30.14,15,0
2014-11-06T08:51:00Z,86,50,29.959999999999997,5,0.04
2014-11-06T10:51:00Z,90,49,29.9,3,0.06
2014-11-06T19:51:00Z,86,52,29.6,9,0
2014-11-06T21:51:00Z,83,51,29.59,5,0
2014-11-07T07:51:00Z,66,48,29.610000000000003,17,0
2014-11-07T17:51:00Z,54,46,29.79,23,0
2014-11-08T06:51:00Z,62,38,30.04,13,0
2014-11-09T12:51:00Z,49,55,29.91,8,0
2014-11-09T13:51:00Z,46,56,29.91,14,0
2014-11-09T19:51:00Z,66,50,29.97,9,0
2014-11-09T21:51:00Z,56,48,30,6,0
2014-11-10T04:51:00Z,79,41,30.08,0,0
2014-11-11T10:51:00Z,73,63,30.07,10,0
2014-11-11T16:51:00Z,81,61,29.979999999999997,0,0
2014-11-11T22:51:00Z,93,59,29.91,5,0
2014-11-13T06:51:00Z,60,39,30.1,9,0
2014-11-14T04:04:00Z,81,39,29.939999999999998,11,0
2014-11-14T14:51:00Z,31,43,30.02,17,0
2014-11-15T20:51:00Z,41,38,30.36,3,0
2014-11-15T22:51:00Z,56,33,30.36,0,0
2014-11-16T07:51:00Z,55,39,30.35,9,0
2014-11-17T11:51:00Z,86,48,29.72,5,0.02
2014-11-17T14:51:00Z,93,52,29.56,5,0.46
2014-11-18T05:51:00Z,49,33,29.73,29,0
2014-11-18T16:51:00Z,33,30,29.939999999999998,21,0
2014-11-18T20:51:00Z,35,27,30.07,31,0
2014-11-19T08:51:00Z,42,26,30.27,17,0
2014-11-19T17:51:00Z,36,32,30.16,16,0
2014-11-20T00:51:00Z,46,38,30.04,16,0
2014-11-20T04:51:00Z,48,37,29.97,11,0
2014-11-20T11:51:00Z,40,44,29.9,18,0
2014-11-22T09:51:00Z,40,35,30.459999999999997,15,0
2014-11-23T06:51:00Z,49,43,30.19,10,0
2014-11-24T01:51:00Z,87,58,29.88,14,0.01
2014-11-24T23:51:00Z,78,61,29.73,14,0
2014-11-26T11:33:00Z,93,36,30.01,15,0.05
2014-11-27T08:51:00Z,76,38,29.979999999999997,9,0
2014-11-27T11:27:00Z,81,37,29.979999999999997,7,0
2014-11-27T22:51:00Z,62,37,30.05,15,0
2014-11-28T05:51:00Z,64,32,30.09,13,0
2014-11-28T18:51:00Z,43,31,30.24,9,0
2014-11-29T21:51:00Z,63,45,30.24,10,0
2014-12-01T02:51:00Z,77,48,30.06,6,0
2014-12-01T22:51:00Z,65,43,30.41,10,0
2014-12-04T17:51:00Z,38,42,30.43,8,0
2014-12-06T13:55:00Z,88,52,30.1,3,0.01
2014-12-07T11:51:00Z,40,42,30.45,21,0
2014-12-08T20:51:00Z,72,35,30.45,17,0
2014-12-10T08:51:00Z,83,40,29.610000000000003,15,0.01
2014-12-10T11:18:00Z,81,37,29.610000000000003,21,0
2014-12-10T17:51:00Z,82,34,29.59,16,0
2014-12-11T20:51:00Z,70,36,29.85,14,0
2014-12-12T16:51:00Z,54,37,29.959999999999997,15,0
2014-12-13T12:51:00Z,40,45,29.91,16,0
2014-12-13T16:51:00Z,55,41,29.9,18,0
2014-12-13T17:51:00Z,60,40,29.9,15,0
2014-12-14T13:51:00Z,56,45,29.85,14,0
2014-12-15T19:51:00Z,77,40,30.1,5,0
2014-12-15T23:51:00Z,86,37,30.1,3,0
2014-12-17T14:51:00Z,52,53,29.8,15,0
2014-12-19T02:51:00Z,57,38,29.959999999999997,16,0
2014-12-19T08:51:00Z,51,38,30.03,16,0
2014-12-19T09:51:00Z,48,38,30.05,17,0
2014-12-19T11:51:00Z,46,38,30.02,18,0
2014-12-19T23:51:00Z,61,33,30.19,14,0
2014-12-20T06:51:00Z,61,32,30.259999999999998,11,0
2014-12-20T15:51:00Z,58,33,30.259999999999998,0,0
2014-12-22T10:51:00Z,76,43,30.310000000000002,5,0
2014-12-22T15:51:00Z,79,46,30.22,11,0.01
2014-12-24T04:51:00Z,93,47,30.02,6,0
2014-12-25T02:51:00Z,93,53,29.53,16,0
2014-12-25T05:51:00Z,77,56,29.57,13,0.02
2014-12-27T09:51:00Z,58,48,30.259999999999998,5,0
2014-12-28T09:51:00Z,83,46,29.919999999999998,8,0.01
2014-12-28T12:51:00Z,71,51,29.88,9,0
2014-12-28T21:51:00Z,56,47,30.01,13,0
2014-12-29T01:51:00Z,49,42,30.09,17,0
2014-12-29T13:51:00Z,31,46,30.130000000000003,13,0
2014-12-29T14:51:00Z,30,45,30.14,9,0
2014-12-30T17:51:00Z,40,32,30.37,13,0
2015-01-01T21:51:00Z,46,38,30.01,21,0
2015-01-03T00:51:00Z,54,35,30.459999999999997,8,0
2015-01-03T06:51:00Z,67,31,30.57,8,0
2015-01-03T12:16:00Z,61,39,30.5,11,0
2015-01-03T14:37:00Z,81,39,30.439999999999998,10,0.05
2015-01-03T22:51:00Z,93,46,30.12,9,0.08
2015-01-03T23:51:00Z,93,43,30.07,7,0.07
2015-01-04T12:58:00Z,94,52,29.75,8,0
2015-01-04T19:41:00Z,94,50,29.67,5,0
2015-01-05T08:51:00Z,43,40,30.07,21,0
2015-01-05T11:51:00Z,26,39,30.12,23,0
2015-01-05T14:51:00Z,26,36,30.16,22,0
2015-01-06T09:00:00Z,63,19,30.35,5,0
2015-01-06T11:51:00Z,78,20,30.25,3,0.01
2015-01-06T17:51:00Z,65,21,30.110000000000003,7,0
2015-01-07T09:51:00Z,44,24,29.95,20,0
2015-01-07T22:51:00Z,36,10,30.259999999999998,26,0
2015-01-08T10:51:00Z,45,17,30.41,16,0
2015-01-08T20:51:00Z,43,18,30.32,16,0
2015-01-08T22:51:00Z,50,20,30.27,18,0
2015-01-09T16:51:00Z,43,32,30.06,13,0
2015-01-09T20:51:00Z,37,28,30.17,23,0
2015-01-10T15:51:00Z,36,23,30.479999999999997,11,0
2015-01-10T18:51:00Z,38,21,30.51,16,0
2015-01-11T06:51:00Z,40,22,30.650000000000002,7,0
2015-01-11T12:51:00Z,40,33,30.6,6,0
2015-01-12T11:21:00Z,93,36,30.25,0,0.02
2015-01-12T22:51:00Z,83,38,30.17,9,0.01
2015-01-13T14:51:00Z,39,27,30.57,17,0
2015-01-15T19:51:00Z,59,32,29.97,11,0
2015-01-17T01:51:00Z,45,19,30.25,15,0
2015-01-18T01:51:00Z,76,31,30.21,6,0
2015-01-19T18:51:00Z,43,41,29.87,18,0
2015-01-20T12:51:00Z,41,41,29.89,10,0
2015-01-21T09:51:00Z,36,30,30.16,9,0
2015-01-23T02:51:00Z,51,30,30.32,13,0
2015-01-23T12:51:00Z,42,37,30.22,10,0
2015-01-23T17:51:00Z,57,37,30.12,10,0
2015-01-24T13:51:00Z,89,36,29.279999999999998,16,0
2015-01-25T00:51:00Z,59,37,29.5,13,0
2015-01-26T00:51:00Z,39,30,30,10,0
2015-01-26T21:51:00Z,81,27,29.72,24,0
2015-01-27T23:51:00Z,62,20,29.830000000000002,15,0
2015-01-31T09:51:00Z,41,17,30.110000000000003,26,0
2015-02-02T20:51:00Z,71,21,29.759999999999998,28,0
2015-02-04T05:51:00Z,63,28,30.279999999999998,6,0
2015-02-04T11:51:00Z,70,38,30.18,18,0
2015-02-06T23:51:00Z,46,26,30.16,9,0
2015-02-08T17:51:00Z,82,36,29.89,9,0
2015-02-09T03:51:00Z,78,26,29.91,22,0
2015-02-09T09:51:00Z,78,26,30,14,0
2015-02-11T19:51:00Z,60,28,29.97,3,0
2015-02-11T22:51:00Z,63,26,29.939999999999998,3,0
2015-02-12T02:51:00Z,72,27,29.86,6,0
2015-02-12T08:51:00Z,75,32,29.8,8,0
2015-02-12T21:51:00Z,40,26,29.830000000000002,25,0
2015-02-14T13:51:00Z,50,34,29.650000000000002,21,0
2015-02-16T04:51:00Z,42,5,30.150000000000002,17,0
2015-02-16T12:51:00Z,21,20,30.14,14,0
2015-02-17T03:51:00Z,77,16,29.959999999999997,9,0.04
2015-02-18T12:51:00Z,58,28,29.810000000000002,7,0
2015-02-20T10:51:00Z,38,11,30.22,20,0
2015-02-20T13:51:00Z,34,18,30.27,20,0
2015-02-21T07:51:00Z,45,20,30.53,11,0
2015-02-21T14:51:00Z,64,31,30.330000000000002,17,0
2015-02-21T15:05:00Z,64,30,30.330000000000002,15,0
2015-02-21T21:47:00Z,87,32,30.19,0,0.1
2015-02-24T06:51:00Z,50,7,30.330000000000002,5,0
2015-02-24T14:51:00Z,62,21,30.14,11,0
2015-02-24T21:51:00Z,71,24,29.91,7,0
2015-02-26T06:51:00Z,46,23,30,18,0
2015-02-26T11:51:00Z,46,26,29.97,16,0
2015-02-27T10:51:00Z,44,25,30.39,11,0
2015-02-28T01:51:00Z,34,20,30.630000000000003,15,0
2015-02-28T10:51:00Z,33,24,30.810000000000002,5,0
2015-03-01T15:51:00Z,84,26,30.41,3,0.06
2015-03-02T11:51:00Z,46,35,30.14,26,0
2015-03-02T12:51:00Z,39,36,30.130000000000003,22,0
2015-03-03T05:51:00Z,55,23,30.41,7,0
2015-03-03T21:21:00Z,87,36,29.959999999999997,7,0.06
2015-03-04T05:51:00Z,82,37,29.8,8,0
2015-03-04T09:51:00Z,89,36,29.87,14,0.01
2015-03-05T02:51:00Z,83,40,29.91,9,0.03
2015-03-06T15:51:00Z,53,23,30.439999999999998,7,0
2015-03-07T10:51:00Z,49,28,30.23,15,0
2015-03-08T12:51:00Z,42,48,30.03,20,0
2015-03-09T01:51:00Z,72,33,30.12,6,0
